HBA,YMHB,Hobart,-42.82900549,147.50206525
HBR,KHBR,HOBART MUNI,34.993836,-99.0555056667
3HO,,HOBART SKY RANCH,41.560189,-87.263922
,FYHS,Hobas,-27.6336,17.6927
,FYHT,Hobatere,-19.3303,14.3617
,MS33,Hobbs,33.41402611,-90.49667917
77S,,HOBBY FLD,43.93499972,-123.007278
,1IL2,Hobby Hideaway Rla,40.34517602,-89.47069674
,2FD1,Hobby Hill,28.97773193,-81.91878143
,IL94,Hoblit Smith,40.2291415,-89.24296736
,5KS5,Hobson,38.66960967,-101.33808911
,NZHB,Hobsonville,-36.79431838,174.663756193
1W5,,Hoby Wolf,39.40526111,-76.92807632
,4MI8,Hochstetler,41.70705734,-84.23740808
46V,,Hock,40.319852845,-100.807562455
HOD,OYHD,HODEIDAH INTL,14.740833,42.970136
,EDVH,Hodenhagen,52.76193838,9.60853426
,II55,Hodges,39.5257862,-86.301726605
,GA39,Hodges Airpark,31.98596195,-81.25005897
,YHDD,HODGSON DOWNS,-15.21884154,134.0681695
,LKHD,Hodkovice,50.65295734,15.07676129
HDS,FAHS,Hoedspruit AFB,-24.35639988,31.04193879
,MI10,Hoerners Corners,42.86503701,-84.70983123
,6NE9,Hoesel,41.27117742,-99.88957217
,EDVI,Hoexter-Holzminden,51.80605174,9.38395836
HOQ,EDQM,Hof Plauen,50.288269,11.843697
,SD13,Hofer - Private,44.86872351,-98.07594211
,IA02,Hoff,42.2648383,-90.58006153
,IS63,Hoffman,41.97030666,-88.75461071
,0CA5,Hoffman - Private,33.14414325,-116.74722266
,1VA5,Hoffmans Farm,37.26853435,-76.39318401
59T,,Hoffpauir,29.80920425,-95.75327981
,LOLH,Hofkirchen,48.14000381,14.34049153
,NA09,Hofstad,48.42710051,-98.80288834
,RJOF,HOFU,34.0327085,131.5432085
,2AK6,Hog River,66.22134716,-155.68277554
,NY05,HOGAN,42.7825985,-74.3310765
,ESMH,Hoganas,56.184967755,12.57268236
,5WA8,HOGANS CORNER,47.041944,-124.153056
,ME42,Hogans Field,44.92387581,-70.05327288
,56PA,Hoge Farm,40.46945559,-75.08467497
6U6,,Hogeland,48.85958565,-108.66266706
,8ND8,Hoggarth Farm,47.25109636,-98.56370582
,TN85,HOGUE,35.635639,-85.400331
,09MO,Hogue Farm,37.37850405,-93.36552072
HOH,LOIH,Hohenems Dornbirn,47.38316612,9.69680978
,ETIH,HOHENFELS AAF,49.218056,11.831667
,FY1M,Hohenhorst,-22.9472,16.6517
,1OK5,Hohman,34.9798591,-99.23012961
,ETNH,HOHN,54.310153,9.519742
,5MN2,Hoiland Field,47.39920595,-95.36707689
HKK,NZHK,Hokitika,-42.7120835,170.981625
,EKHK,Holbaek,55.73442188,11.60054722
,YHBK,Holbrook,-35.67976023,147.31888472
P14,,Holbrook Muni,34.937886,-110.1444625
,6OR8,Holce & Oblack,45.97419258,-123.35115223
,38OR,Holdana Field,42.20530462,-123.29332415
F99,,HOLDENVILLE MUNI,35.0890735,-96.417875
,7GA6,Holders Field,33.36142251,-84.14742983
,NA25,Holen Aerial Spray Airstrip,48.49861166,-100.65801411
,3TN9,Holenthawall,36.61602591,-86.81092983
,OR56,Holiday,44.57185966,-123.17070078
,27CA,Holiday Ranch,34.562897775,-117.083000585
,11OR,Holiday Sky Ranch,43.39230849,-123.28924472
,36WI,HOLLAND AIR PARK,44.036667,-91.299722
6U8,,Holland Ranch,47.05313002,-109.08360709
14M,,HOLLANDALE MUNI,33.181966,-90.835495
85N,,Hollands International Field,43.26349395,-78.77091845
2A2,,HOLLEY MOUNTAIN AIRPARK,35.647117,-92.410569
,KNKL,HOLLEY NOLF,30.42653997,-86.8981741633
,7OR7,Hollin,45.05640835,-122.90709763
,II39,Hollingsworth,38.33704694,-87.46941683
O35,,HOLLIS MUNI,34.709367,-99.908489
HLI,KCVH,Hollister Muni,36.89551726,-121.415649825
HMN,KHMN,HOLLOMAN AFB,32.8532093333,-106.121652
0U7,,Hollow Top,43.32351013,-113.59265544
,VT13,Holloway,43.2985822,-72.71704664
,MT20,Hollstein Ranch,46.85981303,-104.103031615
K08,,Holly,38.03902269,-102.11712945
2A6,,HOLLY GROVE MUNI,34.587644,-91.169203
5J5,,Holly Hill,33.29773752,-80.39671144
16F,,Holly Lake Ranch,32.69802207,-95.21209929
,9VA1,Holly Point,37.40494382,-76.39203025
,NC95,Holly Ridge Topsail Island,34.49430401,-77.53553117
,80VA,Holly Springs,37.78952879,-77.82741362
,MD55,Holly Springs Farm,38.40060701,-77.18739984
M41,,HOLLY SPRINGS MARSHALL CO,34.808797,-89.521203
HVK,BIHK,Holmavik,65.69877927,-21.6961533
,3IS5,Holmes,39.68456588,-89.60396376
,SN33,Holmes Airpark,39.43591668,-97.12072134
10G,,HOLMES CO,40.536889,-81.960628
,MN16,Holmes Private Airfield,46.30046271,-94.26882993
,YHOL,HOLROYD,-14.16053689,142.67407799
,FY1N,Holstein,-19.7633,15.4793
,YSHW,Holsworthy Army Airfield,-33.993401,150.949419
,BIHT,Holt,66.01822619,-23.45364081
,OH48,Holt - Private,39.11071826,-84.65144018
,8II5,Holt Field,40.90182028,-85.00012922
,CA16,Holtsmans,38.72577243,-121.39060842
L04,,HOLTVILLE,32.840558,-115.277219
HCR,PAHC,HOLY CROSS,62.183611,-159.780994
,KHEQ,HOLYOKE,40.575294,-102.277361
29K,,Holyrood Municipal,38.58977013,-98.40493986
,ETSH,Holzdorf,51.7685,13.150167
,4NE9,Holzfasters,41.003116,-101.441893
,NA89,Holzman Airstrip,46.22227759,-103.02524042
,47PA,Homan,40.71539769,-77.98433548
Y91,,Home Acres Sky Ranch,44.32180086,-85.175024505
,3IL7,Home Free,41.8033625,-89.02323077
,PS87,Home Safe,40.10562948,-80.03687857
,MY58,Home-Base,45.23916557,-95.93044407
S66,,Homedale Municipal,43.61821621,-116.92452926
,VA67,Homeland,38.5690577,-77.93667781
,11WA,Homeport,47.52162108,-117.47416095
HOM,PAHO,HOMER,59.640292,-151.491431
5F4,,HOMER MUNI,32.790872,-93.008042
,OK81,Homer Ranch,34.65774169,-95.07421167
,KHOE,HOMERVILLE,31.059819,-82.778628
,FY1O,Homestead,-20.1336,16.5998
,29IN,Homestead,41.07855074,-85.38627262
HST,KHST,Homestead ARB,25.478508,-80.396442
,OK72,Homestead Farms,36.69560033,-97.72697429
X51,,Homestead General Avn,25.5032555467,-80.5537370567
,KXTA,Homey Airport,37.25131458,-115.83337657
,WT86,Homeyo (CAMA),-3.69707123,136.69091414
H92,,HOMINY MUNI,36.447158,-96.387225
HOX,VYHL,HOMMALINN,24.915131,94.908039
,SJLF,Homoxi,2.49547874,-63.73219627
HUQ,HLON,HON,29.115447,15.958678
,7OR3,Honald Ranch,45.58845207,-121.215196
,RJT1,Honda Airport,35.97427056,139.52581857
HDO,KHDO,HONDO MUNI,29.3621296,-99.18174
D70,,Honeoye Falls,42.94497603,-77.59966549
7N4,,Honey Acres,42.08288187,-83.98653108
,YHON,Honeymoon,-31.75950001,140.66255571
HKG,VHHH,Hong Kong Intl,22.30338005,113.89718651
SHA,ZSSS,HONGQIAO INTL,31.21325,121.335444
HIR,AGGH,HONIARA INTL,-9.43198658,160.04522696
,3MN3,Honker Flats,48.53530935,-95.95241967
,52WA,Honn Farm,46.92994053,-117.97969539
HVG,ENHV,Honningsvaag Valan,71.00967048,25.97185833
,HI05,Honokaa Airstrip,20.08407438,-155.50480245
HNL,PHNL,Honolulu Intl,21.3160745,-157.9348845
HLR,KHLR,Hood AAF,31.14356105,-97.71614208
MRO,NZMS,Hood_Aerodrome,-40.97514125,175.62775925
,FY1Q,Hoodia,-24.0956,17.3024
,EHHO,Hoogeveen,52.73077635,6.51610502
,0II4,Hook,41.3974259,-84.83844241
,EG53,Hook,51.27470759,-0.94611285
,IN18,Hook Field,41.27737062,-84.80516084
MWO,KMWO,HOOK FLD MUNI,39.529287745,-84.403910955
MHN,KMHN,Hooker County,42.04291299,-101.0642349
HOK,YHOO,Hooker Creek,-18.33345291,130.63524251
,ID48,Hooks,47.93249579,-116.7111259
6U3,,Hoolie,47.8319967467,-106.484688387
HNH,PAOH,Hoonah,58.09685982,-135.4127513
O21,,Hoopa,41.04534965,-123.67109744
HPB,PAHP,HOOPER BAY,61.527725,-166.151542
,MS93,Hooper Skylark Field,30.727940605,-89.73651953
,7IS3,Hooterville,40.14652561,-89.09167993
,0AR1,Hooterville South,35.09490099,-93.20599647
,IN00,Hoovers,40.43839112,-85.396944565
,NJ72,Hop Brook Farm,40.35111497,-74.18521097
,3OK2,Hopcus Farms,35.59446835,-97.32797166
YHE,CYHE,Hope,49.36806527,-121.48728542
M18,,HOPE MUNI,33.7212125,-93.663176
1B6,,Hopedale Industrial Park,42.110711,-71.511475
HTU,YHPN,HOPETOUN (VIC),-35.717279085,142.357534015
,YHPE,HOPETOUN (WA),-33.89246328,120.16382705
,YHPV,HOPEVALE,-15.29128392,145.09899587
D43,,Hopewell Airpark,42.91790123,-77.244077755
,II40,Hopkins Farms,38.31200073,-87.40862667
,KAIB,HOPKINS FLD,38.2386345,-108.5695165
,KHVC,HOPKINSVILLE CHRISTIAN CO,36.855375,-87.464258
29M,,Hopper Field,33.62203451,-88.28499532
,EDRH,Hoppstaedten Weiersbach,49.609735525,7.181795565
,MS49,Hoppy Field,31.40862179,-90.52766594
,6NE8,Hoppys,40.09046661,-101.57040535
,KIGX,HORACE WILLIAMS,35.934222,-79.072603
7J9,,Horak,30.47029125,-87.54157946
D69,,Horaks,44.38732156,-85.953717
,9TX3,Horan,34.17247131,-101.63524545
,LKHC,Horice,50.35965686,15.57281097
74R,,Horizon,29.285767085,-98.5023166
T27,,HORIZON,31.719597,-106.247986
,IN63,Horizon Field,40.36938018,-85.33876594
,NM31,Horizon Ranch Aerodrome,35.16925715,-106.17628806
,SSHZ,HORIZONTINA,-27.634644,-54.342386
,IN77,Horn,39.96986145,-87.23063822
HID,YHID,Horn Island,-10.583803745,142.284967175
,MD18,Horn Point,38.5889368,-76.1413263
4T1,,Horn Ranch,29.5428735025,-100.618098663
57T,,Horn-Katy Hawk International,29.77750932,-95.8082296
,TX21,Hornady Ranch,33.48043029,-98.54718029
HFN,BIHN,HORNAFJORDUR,64.302244,-15.230783
,86KY,Hornback,37.621798305,-85.792837545
,PN95,Horne,40.09985465,-80.03542212
0F0,,Horne,35.51620307,-95.13951435
4G6,,HORNELL MUNI,42.388764,-77.684539
YHN,CYHN,HORNEPAYNE MUNI,49.190556,-84.765278
,WI03,Horner Farms,42.79893962,-88.135310905
,MT40,Horner Field,47.58704542,-111.27875678
37M,,Hornersville Memorial,36.04290477,-90.15151873
7D7,,Horning,40.73890115,-82.75299468
,ENHN,Hornmoen,60.8812415,11.66911446
,LKHV,Horovice,49.84709892,13.89041308
,53VA,Horse Feathers,38.63753169,-77.75820661
,WA88,Horse Fly,48.89294238,-122.56142438
,CA71,Horse Shoe A Ranch,38.44375876,-120.88908104
,FA24,Horseshoe Acres Airpark,27.095796,-80.61241566
,4XS7,HORSESHOE BAY AIRPARK,30.535264,-98.358567
6M2,,HORSESHOE BEND,36.224969,-91.761731
F78,,Horseshoe Bend,32.57702105,-97.87278942
,TE24,Horseshoe Lake,33.39683178,-97.20552239
,CO60,Horseshoe Landings,40.11168128,-104.43021183
,YHSL,HORSESHOE LIGHTS MINE,-25.34203332,118.61645783
4Z5,,Horsfeld,62.00641497,-141.18398503
HSM,YHSM,Horsham,-36.66954826,142.171290845
,NA67,Horsley Airstrip,48.9866181,-97.46473875
,3PA0,Horst,40.38290077,-76.4698868
HOR,LPHR,HORTA,38.519863,-28.724533
,CO77,Horth Strip,39.97320955,-104.5949402
K91,,Horton Municipal,39.681848365,-95.534403065
,SN26,Horttor,38.175687,-95.00326069
,LKHS,Hosin,49.037099835,14.489416665
HKN,AYHK,HOSKINS,-5.457297,150.399761
,LEHO,Hosp. Marina Alta,38.83311307,-0.12096793
,0PA6,Hostetler,40.6289915,-77.85203852
,54PA,Hostetter,39.92471672,-76.90251491
,VO95,HOSUR,12.661203,77.761631
S09,,Hot Springs,47.61170154,-114.61859689
THP,KTHP,HOT SPRINGS CO THERMOPOLIS MUNI,43.6570564,-108.21306885
,KHSR,HOT SPRINGS MUNI,43.364654,-103.393225
HTN,ZWTN,HOTAN,37.043503,79.848247
,SWWF,Hotel Baiazinha,-16.56488574,-57.83267758
,SDGP,Hotel Fazenda Capricho,-23.22381936,-48.79996888
,SBTC,HOTEL TRANSAMERICA,-15.363778,-38.998094
,FY1P,Hottentots Bay,-26.1597,14.9518
,07NY,Hough-Mcgee,40.87385931,-73.03801669
,NA18,Hought Airstrip,48.41345406,-103.83989002
,2MD9,Houghton,38.76166889,-75.79310358
CMX,KCMX,HOUGHTON CO MEM,47.1697985,-88.498815
D71,,Houghton College,42.42581031,-78.17411712
5Y2,,Houghton Lake State,44.332601,-84.79392353
HUL,KHUL,HOULTON INTL,46.1173525,-67.794322
HUM,KHUM,HOUMA TERREBONNE,29.5729345,-90.663579
,SC46,House Movers Field,33.85134968,-81.55270741
,IL16,Houseman,37.53933585,-89.12519501
,IS55,Housewright,40.59443814,-90.9421964
CMR,LFGA,Houssen,48.102574,7.356894
AM5,,Houston,54.437978,-126.787853
21T,,Houston Airpark,29.52300549,-95.27616685
,KCHU,HOUSTON CO,43.599767,-91.508617
M93,,HOUSTON COUNTY,36.315447,-87.921536
,KTME,Houston Executive,29.81408612,-95.89802326
IAH,KIAH,Houston George Bush Int,29.990773342,-95.353425282
,KSPX,Houston Gulf,29.51385777,-95.05604555
M48,,HOUSTON MEMORIAL,37.333947,-91.9762
M44,,HOUSTON MUNI,33.882653,-89.025583
,KAXH,HOUSTON SOUTHWEST,29.506642,-95.484753
,ES03,Hova,59.71915539,17.72415419
9F8,,HOVEN MUNI,45.261525,-99.802322
,WN17,Hoverhawk Ranch,47.34017039,-120.31914881
BLB,MPHO,HOWARD,8.926511,-79.599633
,MO82,Howard,40.40907215,-92.06053126
,GA02,Howard - Private,33.34929035,-83.96466087
,5CA8,Howard - Private,38.25616396,-120.93418529
M77,,HOWARD CO,33.991833,-93.839386
5I8,,Howard County,40.41654916,-85.97250346
,YHOA,HOWARD ISLAND,-12.09436273,135.35981219
8D9,,Howard Municipal,44.031950785,-97.539334765
50G,,Howard Nixon Memorial,43.184694715,-84.136112185
,5AK2,Howards,64.7306005,-147.35346632
28C,,Howe,43.49243768,-85.57332586
U97,,Howe,43.84339066,-113.0507099
3K2,,Howell,39.54194412,-88.75757056
,2LA6,Howell 1,30.82995373,-91.16699123
1C2,,Howell New Lenox,41.4800385,-87.924801
,88MO,Howell Valley,36.70465948,-91.80451135
,75OH,Howensting,41.2589682,-84.79830337
1F5,,HOXIE SHERIDAN CO,39.3734735,-100.4354155
,76CO,Hoy Airstrip,39.83943767,-104.42209938
KKN,ENKR,HOYBUKTMOEN,69.7221822,29.86793578
53V,,Hoyt,40.10291685,-100.80988819
,VYPA,HPA AN,16.888425,97.671239
,LKHR,Hradcany,50.619994955,14.72079053
,LKHK,Hradec Kralove,50.260763165,15.83899095
,BIHS,Hrafnseyri,65.75527793,-23.47098199
,LKHN,Hranice,49.54416599,17.70023138
,BIHX,Hrauneyjarfoss,64.19986087,-19.28349789
,BIHY,Hrisey,65.9976902,-18.40180187
HSZ,RCPO,HSINCHU,24.806367,120.926692
HHQ,VTPH,Hua Hin,12.645142,99.94816499
,FYHL,Huab Lodge,-19.975,14.7691
HUH,NTTH,Huahine,-16.688486,-151.028639
,3AZ5,HUALAPAI,35.57,-113.3
HUN,RCYU,HUALIEN,24.020865,121.6130885
BLP,SPBL,Huallaga,-7.08497503,-76.57261718
,FNHU,HUAMBO,-12.806664,15.748514
,SPAB,Huancabamba,-5.251803,-79.442975
CSX,ZGHA,HUANGHUA,28.200875,113.218933
,SA7A,HUANGUELEN,-37.02812575,-61.93416667
,8TX0,Hub Field,31.43303021,-96.12982332
10V,,Hubbard,38.68679225,-108.98296992
,2TN4,Hubbs,35.90023547,-85.74865742
4Y2,,Huber,46.17049132,-88.17450954
E70,,Huber Airpark,29.60695584,-97.99047246
,72II,Huber Ranch,41.19190735,-87.46966713
64U,,Hubler Field,43.69746006,-116.64320186
HBX,VAHB,HUBLI,15.360756,75.077117
,WZ04,Hubliki (NRC),-3.73589987,139.28251217
,YHKT,Huckitta,-22.93602854,135.44378368
,EGNA,Hucknall,53.013957535,-1.223569455
,EGND,Huddersfield,53.61991429,-1.83494581
,VA90,Hudgins Farm,37.497340895,-76.41480195
HUV,ESNH,HUDIKSVALL,61.771583,17.070619
9U5,,Hudson,39.55125308,-117.74973228
YHB,CYHB,Hudson Bay,52.816364235,-102.316818505
,33GA,Hudson River Landing,34.25727205,-83.28701358
YNH,CYNH,HUDSONS HOPE,56.033611,-121.98805
,NA20,Hudsons Strip,46.25294172,-97.25781027
5F7,,Huenefeld,32.50749751,-91.98181096
,46CO,Huerfano Ag,38.10343347,-104.42545035
HSK,LEHC,Huesca/Pirineos,42.026762545,-0.3334256
,MM73,HUETAMO,18.534689,-100.851431
,EDXU,Huettenbusch,53.28630567,8.9462649
,DE14,Huey,38.74624658,-75.5384775
,8PA3,Huf,40.99419864,-75.74640698
,NH60,Huff Memorial,42.96168243,-71.65444102
,LA73,Huffaker Field,29.61040689,-90.80333313
,4OH8,Huffman Farm,41.49843151,-84.24746235
58J,,Huggins Memorial,34.14059973,-79.92430452
,YHGR,HUGH RIVER,-24.44162633,133.70137712
,5LL8,Hugh Van Voorst,41.11217158,-88.14633119
HGD,YHUG,Hughenden,-20.813508275,144.21793033
HUS,PAHU,Hughes,66.04564621,-154.26041227
,50XS,HUGHES RANCH,29.047906,-100.589475
,9IS1,Hughes Rla,41.39057978,-90.37019053
,3LL2,Hughes Rla,41.05563263,-89.47401562
,YHGS,HUGHES SIDING,-30.7162505,129.508199
,79FD,Hugos,25.51809366,-80.44461387
,KHQG,HUGOTON MUNI,37.1618205,-101.373707
,SA7B,HUINCA RENANCO,-34.82008331,-64.36820041
,FB24,Hukuntsi,-23.9942,21.7553
W43,,HULETT MUNICIPAL,44.6688122,-104.57433026
,76OI,Hull,41.2605546,-83.20641356
,EG54,Hull,53.77089897,-0.58066743
3K5,,Hull,39.71968344,-91.21110587
,IN30,Hull,38.4062676,-87.59946778
,II51,Hull,41.48215239,-85.5967896
,EGDV,Hullavington,51.52818148,-2.146026355
HLF,ESSF,HULTSFRED,57.529581,15.809356
,WZ05,Hulu Atas (RBMU),-3.68265705,140.23054407
,WZ06,Hulu Tayan (MAF),-0.030533,110.11409453
,WZ07,Huluwon (RBMU),-4.47944504,139.27251808
X63,,Humacao,18.13795783,-65.80426437
,SWHT,Humaita,-7.5295,-63.076431
HUY,EGNJ,Humberside,53.570578,-0.3552635
HUB,YHBR,HUMBERT RIVER,-16.48948406,130.6247343
,CJU4,Humboldt,52.177758435,-105.1343159
M53,,HUMBOLDT MUNI,35.798356,-88.879814
0K7,,HUMBOLDT MUNI,42.736908,-94.251186
,SA5E,Humbolt/Establecimiento La Adelita,-31.39502682,-61.14397524
,AU11,Hume Hwy Locksley,-36.852263005,145.34382151
,OH64,Hummel,39.593701825,-84.346438655
W75,,Hummel Field,37.60549607,-76.44704081
0M5,,HUMPHREYS CO,36.111858,-87.741578
,OH33,Humphries Rotordrome,39.05959055,-84.20502088
,FB25,Hunda,-19.2658,22.4615
,YHRD,Hungerford,-28.99287668,144.451583615
,EDHF,Hungriger Wolf,53.9905924033,9.57235150333
,FY1R,Hunkap-N,-19.7171,13.3971
,FY1S,Hunkap-S,-19.7796,13.4018
9R5,,Hunt,27.89084922,-97.35667594
,0VA3,Hunt,37.6961673,-77.09721376
35Q,,Hunt Farms,37.34586047,-120.40386665
,SD47,Hunt Field,45.00051113,-101.21098157
,YHTF,HUNT FIELD,-35.173253645,138.492688035
LND,KLND,HUNT FLD,42.81118864,-108.73545709
,8LL1,Hunter,42.35664161,-88.50971966
,82IN,Hunter,40.98411856,-85.92936326
M10,,Hunter,35.69552823,-86.95953489
SVN,KSVN,HUNTER AAF,32.010614,-81.164322
,SA7C,HUNTER FUMIGACIONES FREDY,-34.23378238,-60.58328894
,YHTR,Hunter Island,-40.52286261,144.740596423
,TS40,Hunter Lowry,31.90008951,-94.86836315
,97NY,Hunter Mountain,42.23084595,-74.23658078
,92IL,Hunter Raffety Elevators Inc,37.03682309,-89.32250314
HNB,KHNB,HUNTINGBURG,38.249106,-86.962408
,TN16,Huntingdon,35.9908322,-88.46290654
,KMUU,Huntingdon County,40.31446686,-77.87899852
69V,,HUNTINGTON MUNI,39.3636313333,-110.922055333
,KHHG,HUNTINGTON MUNI,40.853183,-85.466106
,MS25,Huntley,33.39884979,-90.97039224
25L,,Hunts Sky Ranch,33.08184721,-116.44451017
DH1,,Huntsville Deerhurst Resort,45.350833,-79.155
HSV,KHSV,Huntsville Intl Carl T Jones Fld,34.652943,-86.773782
H34,,HUNTSVILLE MUNI,36.0790655,-93.7569
HTV,KUTS,Huntsville Muni,30.753731,-95.58635
,IN31,Huntzinger,40.01869963,-85.75342583
,2MO6,Hunziker,40.13256421,-92.29781756
4W7,,Hurdle Field,36.06402758,-79.28453127
HRG,HEGN,HURGHADA INTL,27.195761,33.794247
,KHRT,HURLBURT FLD,30.442083,-86.689872
,NY07,Hurlbut Field,44.54421371,-75.16346441
,TA60,Hurn,32.39709139,-96.77909338
YCE,CYCE,HURON AIRPARK,43.2869445,-81.51375
,KBAX,HURON CO MEM,43.7818295,-82.988317
HON,KHON,HURON RGNL,44.3914275,-98.23354
,CYEE,HURONIA,44.687778,-79.932503
,UT27,Hurricane Mesa,37.25768514,-113.21093239
65N,,Hurst,40.3422802,-76.21140895
,LS88,Hurst Landing Strip,30.93875952,-90.5739654
,FY1T,Husab Mine (Mullers Mine),-22.7197,15.0794
,BIHZ,Husafell,64.69991881,-20.89129659
HZK,BIHU,HUSAVIK,65.945317,-17.429506
K25,,Husband Field,41.68270521,-94.02069206
,EG55,Husbands Bosworth,52.43739972,-1.05133336
85F,,Huscher Field,34.6209752767,-98.59735759
,ID72,Huskey,43.42097413,-111.28432644
HSL,PAHL,HUSLIA,65.694425,-156.361767
,IN93,Hustons,41.70883776,-86.43264476
,EDXJ,HUSUM SCHWESING,54.50457298,9.13195871
BGD,KBGD,HUTCHINSON CO,35.703018,-101.3959875
HUT,KHUT,Hutchinson Muni,38.0675963333,-97.8658323333
,KHCD,HUTCHINSON MUNI BUTLER FLD,44.864742,-94.386072
,8FL0,Hutson Airfield,29.729374865,-81.441798105
,KGAF,HUTSON FLD,48.408333,-97.3745835
HVM,BIHV,Hvammstangi,65.2691016,-20.85113189
,BIHI,Hveravellir,64.88459057,-19.48749608
,BIHR,Hvolsvollur,63.75724613,-20.24452189
HWN,FVWN,HWANGE NATIONAL PARK,-18.637636,27.000783
,RJAH,HYAKURI,36.169611,140.410306
Q75,,Hyampom,40.63140297,-123.47269607
,MD19,Hybarc Farm,39.2012773,-76.02146438
7W6,,HYDE COUNTY,35.564817,-75.962653
,03NE,Hyde Ranch,41.54352678,-99.33245887
,7OH7,Hydebrook,39.77833257,-83.90102304
,VOHY,HYDERABAD,17.452953,78.453892
,MI26,Hynes Field,42.61136139,-83.73524253
,SSHG,HYRAN GARCETE,-22.356722,-55.769483
6U7,,HYSHAM,46.289167,-107.201667
HYV,EFHV,Hyvinkaa,60.65437424,24.875367385
,IN54,I & C Field,41.28052988,-86.46337089
MTZ,LLMZ,I BAR YEHUDA,31.322875,35.387561
4R1,,I H BASS JR MEM,31.019135,-89.48474
,NV12,I-L Ranch,41.55883614,-116.41612234
IMA,,Iamalele,-9.51105799,150.52085474
,LR79,IANCA,45.148611,27.423611
IAS,LRIA,IASI,47.185711,27.615556
,SWIA,Iassiara,-14.10054292,-46.67264678
IBA,DNIB,IBADAN,7.354131,3.971328
,SSAB,Ibaiti,-23.766714,-50.266367
,WT90,Ibele (MAF),-4.05198957,138.79389516
,FYIB,Ibenstein,-22.9521,17.6411
,SDUR,Ibera,-25.04861527,-50.19261617
IBP,SPBR,IBERIA,-11.407981,-69.493719
,11OH,Iberia Landing Strip,40.66237419,-82.85758826
,WY02,Iberlin Ranch,43.19444467,-104.94103537
,WY18,Iberlin Ranch Airport Nr 2,43.562198265,-106.01419768
,WY23,Iberlin Strip,44.07078673,-106.26735456
,WY22,Iberlin Strip,43.94797085,-105.93650118
,SNIY,Ibimirim,-8.49660262,-37.67031564
,SJVC,Ibiporanga da Felicidade,-20.46364588,-49.53443886
,SSIR,Ibiruba,-28.60517393,-53.08263496
,SDIG,Ibitinga,-21.745056,-48.861083
IBZ,LEIB,Ibiza,38.86695488,1.35884036
TNG,GMTT,IBN BATOUTA,35.726193,-5.931718
,SNIT,IBOTIRAMA,-12.164436,-43.225458
,SSMW,Ica,-24.31789018,-47.01342214
ICA,SVIC,Icabaru,4.33399339,-61.73838651
,SCQI,Icalma,-38.74056685,-71.20206042
,YICE,Icena,-40.8625313,148.14069486
,19AK,Icy Bay,59.96796066,-141.67092899
,2AK8,Icy Cape Afs,70.29180261,-161.91618855
IDG,KIDG,IDA GROVE MUNI,42.334892,-95.449869
U98,,Idaho City USFS,43.81754618,-115.85566947
S80,,IDAHO CO,45.942633,-116.133439
IDA,KIDA,IDAHO FALLS RGNL,43.512553,-112.073404
,NJ69,Ideal Mfg Corp,39.65649461,-74.80403417
,WZ08,Idi/Peudawa Rayeuk (Local Gov),4.83470449,97.91428003
,XS78,Idle Airpark,29.47743892,-98.13820539
23X,,Idle Wild,29.28903386,-82.32577882
,72CO,Idler Bros,39.68299768,-102.59343247
,CO84,Idlers Fld,39.61415299,-102.54075723
,XS11,IDLEWILD,29.778544,-99.363741
,YIDR,Idracowra Station,-25.060732865,133.73413114
IDB,ESUE,Idre,61.8756033,12.6813499
IEJ,RORE,IE JIMA,26.7170775,127.7769205
,RODE,IE SHIMA AUX AB,26.725358,127.7583095
IFF,YIFY,Iffley,-18.8956283,141.20838175
,YIFF,IFFLEY HS,-22.23248318,148.42874551
,GMFI,IFRANE,33.496736,-5.157786
,WZ09,Igamu (MAF),-1.37266353,133.376633
,SDLJ,IGARAPE BAHIA,-6.043567,-50.580561
,SNIA,Igarape-Acu,-1.12776433,-47.60434791
IAA,UOII,Igarka,67.4449151,86.60432727
IGG,PAIG,IGIUGIG,59.322772,-155.909408
YGT,CYGT,Igloolik,69.36991,-81.826965
ZUC,CZUC,IGNACE MUNI,49.426389,-91.723611
CMW,MUCM,IGNACIO AGRAMONTE INTL,21.415464,-77.8609
BQS,UHBB,IGNATYEVO,50.437811,127.408453
BDR,KBDR,IGOR I SIKORSKY MEM,41.164613,-73.1316566667
,LEIG,Igualada,41.58841468,1.65079197
,SNIG,Iguatu,-6.342131,-39.298283
IHU,,Ihu,-7.90038684,145.40008719
,EFII,Iisalmi,63.63462282,27.12443962
,4MD8,Ijamsville,39.35964675,-77.34438933
IJU,SSIJ,Ijui,-28.3631,-53.848583
JIK,LGIK,IKARIA,37.688194,26.343353
,SD60,Ike John - Private,45.39697579,-102.79337915
IKI,RJDB,IKI,33.743189,129.784647
,OICI,ILAM,33.596553,46.395494
,CJF3,Ile a la Crosse,55.49335455,-107.93425322
IDY,LFEY,Ile D yeu,46.719348435,-2.394876775
YGR,CYGR,ILES DE LA MADELEINE,47.425104995,-61.78327266
ILF,CZBD,Ilford,56.051522,-95.631619
,YILF,ILFRACOMBE,-23.49960047,144.51435861
,SIYY,ILHA DO CARACARA,-17.453363,-56.841973
,SJNS,Ilha dos Macacos,-9.23213519,-57.02409786
,SILI,Ilha dos Porcos Grandes,-23.05978521,-44.31670483
IOS,SBIL,Ilheus,-14.816167,-39.040461
ILI,PAIL,ILIAMNA,59.757254,-154.916844
